"Level","Date and Time","Source","Event ID","Task Category","Message"
"Information","27-12-2024 11:05:08","Microsoft-Windows-Winlogon","7002",,"User Logoff Notification for Customer Experience Improvement Program"
"Information","27-12-2024 11:05:03","User32","1074",,"The process C:\WINDOWS\system32\winlogon.exe (SANSKAR) has initiated the power off of computer SANSKAR on behalf of user SaNskar\nikha for the following reason: No title for this reason could be found
 Reason Code: 0x500ff
 Shutdown Type: power off
 Comment: "
"Information","27-12-2024 10:54:54","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000021). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 10:54:54","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","27-12-2024 10:52:35","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000021). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 10:52:35","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000011). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 10:52:30","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000011). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 10:52:26","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Information","27-12-2024 09:54:40","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\S-1-5-21-2656982214-1151715741-1556899019-1001\SystemAppData\Helium\Cache\b91d9acb01b03ff0_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","27-12-2024 09:54:40","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","27-12-2024 09:54:40","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 2 keys and creating 1 modified pages."
"Information","27-12-2024 09:54:27","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 42 to 44.

Reason InputAccelerometer 

BootId: 16"
"Information","27-12-2024 08:13:58","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1024.0) - Current Channel (Broad)"
"Information","27-12-2024 08:13:50","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1024.0) - Current Channel (Broad)"
"Information","27-12-2024 08:13:45","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","27-12-2024 07:45:28","Microsoft-Windows-WLAN-AutoConfig","10001",,"WLAN Extensibility Module has successfully started.

Module Path: C:\WINDOWS\system32\mtkihvx.dll
"
"Warning","27-12-2024 07:45:23","Microsoft-Windows-WLAN-AutoConfig","4003",,"WLAN AutoConfig detected limited connectivity, attempting automatic recovery.

Recovery Type: 4
Error Code: 0x0
Trigger Reason: 5
IP Family: 0
"
"Warning","27-12-2024 07:45:03","Microsoft-Windows-DNS-Client","1014",,"Name resolution for the name www.google-analytics.com timed out after none of the configured DNS servers responded. Client PID 14000."
"Information","27-12-2024 07:44:22","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 40 to 42.

Reason InputMouse 

BootId: 16"
"Information","27-12-2024 07:44:22","Microsoft-Windows-Kernel-Power","105",,"Power source change."
"Information","27-12-2024 07:41:23","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 39 to 40.

Reason SessionUnlock 

BootId: 16"
"Information","27-12-2024 07:41:23","Microsoft-Windows-Kernel-Power","105",,"Power source change."
"Information","27-12-2024 06:20:33","Microsoft-Windows-Kernel-General","1",,"The system time has changed to ?2024?-?12?-?27T00:50:33.792067300Z from ?2024?-?12?-?27T00:50:33.790573600Z.
Time Delta: 1 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 2164).

RTC time: ?2024?-?12?-?27T06:20:33.792067300Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
"Information","27-12-2024 06:20:33","Microsoft-Windows-Kernel-General","24",,"The time zone information was refreshed with exit reason 0. Current time zone bias is -330."
"Information","27-12-2024 06:20:33","Microsoft-Windows-Kernel-General","1",,"The system time has changed to ?2024?-?12?-?27T00:50:33.790573600Z from ?2024?-?12?-?27T00:50:33.789146800Z.
Time Delta: 1 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 2164).

RTC time: ?2024?-?12?-?27T06:20:33.790573600Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
"Information","27-12-2024 06:20:33","Microsoft-Windows-Kernel-General","24",,"The time zone information was refreshed with exit reason 0. Current time zone bias is -330."
"Information","27-12-2024 06:20:33","Microsoft-Windows-Time-Service","35",,"The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.81.94.65:123) with reference id 1096700200. Current local stratum number is 4."
"Information","27-12-2024 06:20:33","Microsoft-Windows-Kernel-General","1",,"The system time has changed to ?2024?-?12?-?27T00:50:33.789146800Z from ?2024?-?12?-?27T00:50:32.158326700Z.
Time Delta: 1630 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 2164).

RTC time: ?2024?-?12?-?27T06:20:33.789146800Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
"Information","27-12-2024 06:20:33","Microsoft-Windows-Kernel-General","24",,"The time zone information was refreshed with exit reason 0. Current time zone bias is -330."
"Information","27-12-2024 06:20:32","Microsoft-Windows-Time-Service","37",,"The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.81.94.65:123)."
"Information","27-12-2024 05:55:08","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000020). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 05:55:08","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","27-12-2024 05:52:53","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000020). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 05:52:53","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000720000008). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 05:52:53","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000720000008). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 05:52:53","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000010). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 05:52:33","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000010). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 05:52:33","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000032000000F). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 05:52:28","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000032000000F). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","27-12-2024 05:52:24","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Information","27-12-2024 00:51:21","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","27-12-2024 00:51:21","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","27-12-2024 00:51:21","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","27-12-2024 00:51:21","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","27-12-2024 00:51:17","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","27-12-2024 00:51:17","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","26-12-2024 22:22:56","Microsoft-Windows-Time-Service","158",,"The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"Information","26-12-2024 22:05:52","Microsoft-Windows-Time-Service","158",,"The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"Information","26-12-2024 21:48:48","Microsoft-Windows-Time-Service","158",,"The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"Information","26-12-2024 21:31:44","Microsoft-Windows-Time-Service","158",,"The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"Warning","26-12-2024 21:21:32","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Information","26-12-2024 21:14:24","Microsoft-Windows-Time-Service","37",,"The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.81.94.65:123)."
"Information","26-12-2024 21:14:24","Microsoft-Windows-Time-Service","158",,"The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"Information","26-12-2024 21:13:12","Microsoft-Windows-Kernel-General","11",,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy4\WINDOWS\System32\config\DRIVERS (TM: {d24576fd-c202-11ef-9267-744ca17aa634}, RM: {d24576fc-c202-11ef-9267-744ca17aa634}) finished with result=0xC00000A2 (Internal code=7)."
"Information","26-12-2024 21:13:12","Microsoft-Windows-Kernel-General","11",,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy4\WINDOWS\System32\config\SYSTEM (TM: {d24576fa-c202-11ef-9267-744ca17aa634}, RM: {d24576f9-c202-11ef-9267-744ca17aa634}) finished with result=0xC00000A2 (Internal code=7)."
"Information","26-12-2024 21:12:26","Microsoft-Windows-Ntfs","98",,"Volume ?? (\Device\HarddiskVolumeShadowCopy4) is healthy.  No action is needed."
"Information","26-12-2024 21:12:26","Volsnap","33",,"The oldest shadow copy of volume C: was deleted to keep disk space usage for shadow copies of volume C: below the user defined limit."
"Warning","26-12-2024 21:12:18","Microsoft-Windows-DNS-Client","1014",,"Name resolution for the name www.google-analytics.com timed out after none of the configured DNS servers responded. Client PID 7176."
"Information","26-12-2024 20:11:39","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1018.0) - Current Channel (Broad)"
"Information","26-12-2024 20:11:31","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.1018.0) - Current Channel (Broad)"
"Information","26-12-2024 20:11:00","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","26-12-2024 20:06:05","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages."
"Information","26-12-2024 20:06:05","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\S-1-5-21-2656982214-1151715741-1556899019-1001\SystemAppData\Helium\Cache\b92ae90b0f9c4b0_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","26-12-2024 20:06:05","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 12 keys and creating 2 modified pages."
"Information","26-12-2024 20:06:05","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.ScreenSketch_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 13 keys and creating 2 modified pages."
"Information","26-12-2024 20:00:34","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","26-12-2024 19:58:21","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Information","26-12-2024 19:57:39","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000020000008). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:57:39","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","26-12-2024 19:55:25","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000020000008). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:55:24","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000022000001F). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:55:24","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000022000001F). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:55:24","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000022000001E). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:54:41","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000022000001E). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:54:41","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000620000008). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:54:41","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000620000008). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:54:41","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000020000007). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:54:12","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000020000007). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:54:12","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000022000001D). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:54:12","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000022000001D). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:54:12","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000022000001C). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:53:59","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000022000001C). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:53:59","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000022000001B). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:53:59","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000022000001B). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:53:59","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000022000001A). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:53:58","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000022000001A). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:53:58","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000019). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:53:58","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000019). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:53:57","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000720000007). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Warning","26-12-2024 19:52:37","Microsoft-Windows-DNS-Client","1014",,"Name resolution for the name msedge.b.tlu.dl.delivery.mp.microsoft.com timed out after none of the configured DNS servers responded. Client PID 17696."
"Information","26-12-2024 19:52:30","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000720000007). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:52:30","Microsoft-Windows-HttpService","114","HTTP Configuration Property Trace Task","Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000020000006). Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Information","26-12-2024 19:52:30","Microsoft-Windows-HttpService","113","HTTP Configuration Property Trace Task","Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000020000006). Status: 0x0. Process Id 0x2DE4 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19"
"Error","26-12-2024 19:52:25","ACPI","13","None",": The embedded controller (EC) did not respond within the specified timeout period. This may indicate that there is an error in the EC hardware or firmware or that the BIOS is accessing the EC incorrectly. You should check with your computer manufacturer for an upgraded BIOS. In some situations, this error may cause the computer to function incorrectly."
"Information","26-12-2024 19:52:23","Microsoft-Windows-Power-Troubleshooter","1",,"The system has returned from a low power state.

Sleep Time: ?2024?-?12?-?25T21:24:42.287230500Z
Wake Time: ?2024?-?12?-?26T14:22:22.220410600Z

Wake Source: Unknown"
"Information","26-12-2024 19:52:22","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 37 to 39.

Reason PolicyChange 

BootId: 16"
"Information","26-12-2024 19:52:22","BTHUSB","18","None","Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup."
"Information","26-12-2024 19:52:21","Microsoft-Windows-TPM-WMI","1038",,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000091-0000000001.json for detailed information on what checks were made."
"Information","26-12-2024 19:52:21","Microsoft-Windows-TPM-WMI","1041",,"Pre-attestation health check detailed information: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":true,""ValueFromTcgLog"":true,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}]}"
"Information","26-12-2024 19:52:21","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 36 to 37.

Reason SxTransition 

BootId: 16"
"Information","26-12-2024 19:52:21","Microsoft-Windows-Kernel-Boot","32",,"The bootmgr spent 0 ms waiting for user input."
"Information","26-12-2024 19:52:21","Microsoft-Windows-Kernel-Boot","18",,"There are 0x1 boot options on this system."
"Information","26-12-2024 19:52:21","Microsoft-Windows-Kernel-Boot","247",,"Unable to load Pluton-Windows firmware. StatusCode: STATUS_SUCCESS, Reason: Failed to apply firmware."
"Information","26-12-2024 19:52:21","Microsoft-Windows-Kernel-Boot","27",,"The boot type was 0x2."
"Information","26-12-2024 19:52:21","Microsoft-Windows-Kernel-Boot","25",,"The boot menu policy was 0x0."
"Information","26-12-2024 19:52:21","Microsoft-Windows-Kernel-Boot","30",,"The firmware reported boot metrics."
"Information","26-12-2024 19:52:20","Microsoft-Windows-Kernel-Power","105",,"Power source change."
"Information","26-12-2024 19:52:20","Microsoft-Windows-Kernel-General","1",,"The system time has changed to ?2024?-?12?-?26T14:22:20.500000000Z from ?2024?-?12?-?25T21:24:47.193188300Z.
Time Delta: 61053306 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ?2024?-?12?-?26T19:52:20.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
"Information","26-12-2024 02:54:47","Microsoft-Windows-Kernel-Power","107",,"The system has resumed from sleep."
"Information","26-12-2024 19:52:20","EventLog","6013","None","The system uptime is 172656 seconds."
"Information","26-12-2024 02:54:43","Microsoft-Windows-Kernel-Power","42",,"The system is entering sleep.

Sleep Reason: Battery"
"Information","26-12-2024 02:54:42","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 34 to 36.

Reason SxTransition 

BootId: 16"
"Information","26-12-2024 02:54:42","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 32 to 34.

Reason Austerity Battery Drain Budget Exceeded 

BootId: 16"
"Information","26-12-2024 02:54:42","Microsoft-Windows-Kernel-Power","524",,"Critical Battery Trigger Met"
"Information","26-12-2024 02:53:53","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 31 to 32.

Reason SessionUnlock 

BootId: 16"
"Information","26-12-2024 02:52:52","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 29 to 31.

Reason InputAccelerometer 

BootId: 16"
"Information","26-12-2024 02:30:23","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Information","25-12-2024 23:58:06","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","25-12-2024 23:58:06","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","25-12-2024 23:58:06","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","25-12-2024 23:58:06","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
